id,style,code
2885,CRH380D,CRH380D-1574
2886,CRH380D,CRH380D-1575
2887,CRH380D,CRH380D-1578
2888,CRH380D,CRH380D-1579
2889,CRH380D,CRH380D-1580
2890,CRH380D,CRH380D-1581
2891,CRH380D,CRH380D-1582
2892,CRH380D,CRH380D-1583
2893,CRH380D,CRH380D-1585
2894,CRH3A,CRH3A-3081
2895,CRH3A,CRH3A-3083
2896,CRH3A,CRH3A-3084
2897,CRH3A,CRH3A-3087
2898,CRH3A,CRH3A-3088
2899,CRH3A,CRH3A-3090
2900,CRH3A,CRH3A-3091
2901,CRH3A,CRH3A-3092
2902,CRH3A,CRH3A-3093
2903,CRH3A,CRH3A-3094
2904,CRH3A,CRH3A-3097
2905,CRH3A,CRH3A-3098
2906,CRH3A,CRH3A-3099
2907,CRH3A,CRH3A-3100
2908,CRH3A,CRH3A-3101
2909,CRH3A,CRH3A-3102
2910,CRH3A,CRH3A-3103
2911,CRH3A,CRH3A-3104
2912,CRH3A,CRH3A-3105
2913,CRH3A,CRH3A-3106
2914,CRH3A,CRH3A-3107
2915,CRH3A,CRH3A-3108
2916,CRH3A,CRH3A-3111
2917,CRH3A,CRH3A-5230
2918,CRH3A,CRH3A-5233
2919,CRH3A,CRH3A-5234
2920,CRH3A,CRH3A-5235
2921,CRH3A,CRH3A-5237
2922,CRH3A,CRH3A-5238
2923,CRH3A,CRH3A-5239
2924,CRH3A,CRH3A-5241
2925,CRH3A,CRH3A-5244
2926,CRH3A,CRH3A-5245
2927,CRH3A,CRH3A-5246
2928,CRH3A,CRH3A-5248
2929,CRH3A,CRH3A-5249
2930,CRH3A,CRH3A-5250
2931,CRH3A,CRH3A-5252
2932,CRH3A,CRH3A-5253
2933,CRH3A,CRH3A-5254
2934,CRH3A,CRH3A-5255
2935,CRH3A,CRH3A-5256
2936,CRH3C,CRH3C-3001
2937,CRH3C,CRH3C-3002
2938,CRH3C,CRH3C-3003
2939,CRH3C,CRH3C-3004
2940,CRH3C,CRH3C-3005
2941,CRH3C,CRH3C-3006
2942,CRH3C,CRH3C-3007
2943,CRH3C,CRH3C-3008
2944,CRH3C,CRH3C-3010
2945,CRH3C,CRH3C-3011
2946,CRH3C,CRH3C-3012
2947,CRH3C,CRH3C-3013
2948,CRH3C,CRH3C-3015
2949,CRH3C,CRH3C-3016
2950,CRH3C,CRH3C-3017
2951,CRH3C,CRH3C-3018
2952,CRH3C,CRH3C-3019
2953,CRH3C,CRH3C-3020
2954,CRH3C,CRH3C-3021
2955,CRH3C,CRH3C-3022
2956,CRH3C,CRH3C-3024
2957,CRH3C,CRH3C-3025
2958,CRH3C,CRH3C-3026
2959,CRH3C,CRH3C-3027
2960,CRH3C,CRH3C-3028
2961,CRH3C,CRH3C-3030
2962,CRH3C,CRH3C-3031
2963,CRH3C,CRH3C-3032
2964,CRH3C,CRH3C-3033
2965,CRH3C,CRH3C-3034
2966,CRH3C,CRH3C-3035
2967,CRH3C,CRH3C-3036
2968,CRH3C,CRH3C-3037
2969,CRH3C,CRH3C-3038
2970,CRH3C,CRH3C-3039
2971,CRH3C,CRH3C-3041
2972,CRH3C,CRH3C-3043
2973,CRH3C,CRH3C-3044
2974,CRH3C,CRH3C-3045
2975,CRH3C,CRH3C-3046
2976,CRH3C,CRH3C-3047
2977,CRH3C,CRH3C-3049
2978,CRH3C,CRH3C-3052
2979,CRH3C,CRH3C-3054
2980,CRH3C,CRH3C-3055
2981,CRH3C,CRH3C-3056
2982,CRH3C,CRH3C-3058
2983,CRH3C,CRH3C-3059
2984,CRH3C,CRH3C-3060
2985,CRH3C,CRH3C-3061
2986,CRH3C,CRH3C-3063
2987,CRH3C,CRH3C-3064
2988,CRH3C,CRH3C-3065
2989,CRH3C,CRH3C-3066
2990,CRH3C,CRH3C-3067
2991,CRH3C,CRH3C-3068
2992,CRH3C,CRH3C-3069
2993,CRH3C,CRH3C-3071
2994,CRH3C,CRH3C-3072
2995,CRH3C,CRH3C-3073
2996,CRH3C,CRH3C-3076
2997,CRH3C,CRH3C-3077
2998,CRH3C,CRH3C-3078
2999,CRH3C,CRH3C-3079
3000,CRH5A,CRH5A-5001
3001,CRH5A,CRH5A-5002
3002,CRH5A,CRH5A-5003
3003,CRH5A,CRH5A-5004
3004,CRH5A,CRH5A-5006
3005,CRH5A,CRH5A-5008
3006,CRH5A,CRH5A-5009
3007,CRH5A,CRH5A-5010
3008,CRH5A,CRH5A-5011
3009,CRH5A,CRH5A-5012
3010,CRH5A,CRH5A-5014
3011,CRH5A,CRH5A-5015
3012,CRH5A,CRH5A-5016
3013,CRH5A,CRH5A-5017
3014,CRH5A,CRH5A-5018
3015,CRH5A,CRH5A-5023
3016,CRH5A,CRH5A-5024
3017,CRH5A,CRH5A-5026
3018,CRH5A,CRH5A-5027
3019,CRH5A,CRH5A-5028
3020,CRH5A,CRH5A-5029
3021,CRH5A,CRH5A-5030
3022,CRH5A,CRH5A-5031
3023,CRH5A,CRH5A-5032
3024,CRH5A,CRH5A-5033
3025,CRH5A,CRH5A-5034
3026,CRH5A,CRH5A-5035
3027,CRH5A,CRH5A-5036
3028,CRH5A,CRH5A-5037
3029,CRH5A,CRH5A-5039
3030,CRH5A,CRH5A-5040
3031,CRH5A,CRH5A-5041
3032,CRH5A,CRH5A-5043
3033,CRH5A,CRH5A-5045
3034,CRH5A,CRH5A-5046
3035,CRH5A,CRH5A-5047
3036,CRH5A,CRH5A-5048
3037,CRH5A,CRH5A-5049
3038,CRH5A,CRH5A-5050
3039,CRH5A,CRH5A-5051
3040,CRH5A,CRH5A-5054
3041,CRH5A,CRH5A-5055
3042,CRH5A,CRH5A-5056
3043,CRH5A,CRH5A-5057
3044,CRH5A,CRH5A-5059
3045,CRH5A,CRH5A-5060
3046,CRH5A,CRH5A-5061
3047,CRH5A,CRH5A-5062
3048,CRH5A,CRH5A-5065
3049,CRH5A,CRH5A-5066
3050,CRH5A,CRH5A-5067
3051,CRH5A,CRH5A-5068
3052,CRH5A,CRH5A-5069
3053,CRH5A,CRH5A-5070
3054,CRH5A,CRH5A-5071
3055,CRH5A,CRH5A-5072
3056,CRH5A,CRH5A-5074
3057,CRH5A,CRH5A-5076
3058,CRH5A,CRH5A-5078
3059,CRH5A,CRH5A-5079
3060,CRH5A,CRH5A-5080
3061,CRH5A,CRH5A-5082
3062,CRH5A,CRH5A-5083
3063,CRH5A,CRH5A-5085
3064,CRH5A,CRH5A-5086
3065,CRH5A,CRH5A-5087
3066,CRH5A,CRH5A-5089
3067,CRH5A,CRH5A-5090
3068,CRH5A,CRH5A-5091
3069,CRH5A,CRH5A-5093
3070,CRH5A,CRH5A-5094
3071,CRH5A,CRH5A-5096
3072,CRH5A,CRH5A-5097
3073,CRH5A,CRH5A-5098
3074,CRH5A,CRH5A-5099
3075,CRH5A,CRH5A-5100
3076,CRH5A,CRH5A-5102
3077,CRH5A,CRH5A-5104
3078,CRH5A,CRH5A-5105
3079,CRH5A,CRH5A-5106
3080,CRH5A,CRH5A-5107
3081,CRH5A,CRH5A-5109
3082,CRH5A,CRH5A-5110
3083,CRH5A,CRH5A-5111
3084,CRH5A,CRH5A-5113
3085,CRH5A,CRH5A-5114
3086,CRH5A,CRH5A-5115
3087,CRH5A,CRH5A-5116
3088,CRH5A,CRH5A-5118
3089,CRH5A,CRH5A-5119
3090,CRH5A,CRH5A-5120
3091,CRH5A,CRH5A-5122
3092,CRH5A,CRH5A-5124
3093,CRH5A,CRH5A-5125
3094,CRH5A,CRH5A-5126
3095,CRH5A,CRH5A-5127
3096,CRH5A,CRH5A-5128
3097,CRH5A,CRH5A-5129
3098,CRH5A,CRH5A-5130
3099,CRH5A,CRH5A-5132
3100,CRH5A,CRH5A-5134
3101,CRH5A,CRH5A-5135
3102,CRH5A,CRH5A-5136
3103,CRH5A,CRH5A-5137
3104,CRH5A,CRH5A-5138
3105,CRH5A,CRH5A-5139
3106,CRH5A,CRH5A-5140
3107,CRH5E,CRH5E-5201
3108,CRH5E,CRH5E-5202
3109,CRH5G,CRH5G-5141
3110,CRH5G,CRH5G-5143
3111,CRH5G,CRH5G-5144
3112,CRH5G,CRH5G-5145
3113,CRH5G,CRH5G-5146
3114,CRH5G,CRH5G-5149
3115,CRH5G,CRH5G-5150
3116,CRH5G,CRH5G-5151
3117,CRH5G,CRH5G-5152
3118,CRH5G,CRH5G-5153
3119,CRH5G,CRH5G-5154
3120,CRH5G,CRH5G-5156
3121,CRH5G,CRH5G-5159
3122,CRH5G,CRH5G-5160
3123,CRH5G,CRH5G-5161
3124,CRH5G,CRH5G-5162
3125,CRH5G,CRH5G-5163
3126,CRH5G,CRH5G-5164
3127,CRH5G,CRH5G-5165
3128,CRH5G,CRH5G-5166
3129,CRH5G,CRH5G-5167
3130,CRH5G,CRH5G-5168
3131,CRH5G,CRH5G-5169
3132,CRH5G,CRH5G-5170
3133,CRH5G,CRH5G-5171
3134,CRH5G,CRH5G-5173
3135,CRH5G,CRH5G-5175
3136,CRH5G,CRH5G-5177
3137,CRH5G,CRH5G-5178
3138,CRH5G,CRH5G-5179
3139,CRH5G,CRH5G-5180
3140,CRH5G,CRH5G-5182
3141,CRH5G,CRH5G-5183
3142,CRH5G,CRH5G-5184
3143,CRH5G,CRH5G-5185
3144,CRH5G,CRH5G-5186
3145,CRH5G,CRH5G-5187
3146,CRH5G,CRH5G-5188
3147,CRH5G,CRH5G-5190
3148,CRH5G,CRH5G-5191
3149,CRH5G,CRH5G-5193
3150,CRH5G,CRH5G-5194
3151,CRH5G,CRH5G-5195
3152,CRH5G,CRH5G-5197
3153,CRH5G,CRH5G-5199
3154,CRH5G,CRH5G-5206
3155,CRH5G,CRH5G-5207
3156,CRH5G,CRH5G-5208
3157,CRH5G,CRH5G-5209
3158,CRH5G,CRH5G-5211
3159,CRH5G,CRH5G-5213
3160,CRH5G,CRH5G-5214
3161,CRH5G,CRH5G-5215
3162,CRH5G,CRH5G-5216
3163,CRH5G,CRH5G-5218
3164,CRH5G,CRH5G-5219
3165,CRH5G,CRH5G-5220
3166,CRH5G,CRH5G-5221
3167,CRH5G,CRH5G-5222
3168,CRH5G,CRH5G-5223
3169,CRH5G,CRH5G-5224
3170,CRH5G,CRH5G-5225
3171,CRH5G,CRH5G-5229
